step,amount,nameOrig,nameDest,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,amount_ratio,round_amount,balance_error,transaction_count,avg_amount_user,amount_deviation,is_new_dest,time_bucket,odd_time,time_gap,velocity,dest_count,new_vendor_risk,first_digit,benford_flag,is_duplicate,threshold_flag,prev_amount,sudden_spike,rapid_txn_flag,self_transfer,name_similarity,fuzzy_flag,unique_receivers,multi_receiver_flag,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
7,4461.48,C773934393,M102949789,126.0,0.0,0.0,0.0,0.0,35.12976377952756,0,4335.48,1,4461.48,0.0,1,7,0,0.0,1.0,1,1,4,0,0,0,0.0,1,1,0,0.2,0,1,0,0,0,1,0
7,79043.83,C774123810,C634210724,40130.67,0.0,104539.76,98172.83,0.0,1.9696122787813217,0,38913.16,1,79043.83,0.0,1,7,0,0.0,1.0,4,1,7,1,0,0,0.0,1,1,0,0.5,0,1,0,1,0,0,0
7,809801.18,C774194879,C836514715,0.0,0.0,1103259.89,1289357.76,0.0,809801.18,0,809801.18,1,809801.18,0.0,0,7,0,0.0,1.0,16,0,8,1,0,0,0.0,1,1,0,0.3,0,1,0,0,0,0,1
7,2686.38,C774278169,M196052901,0.0,0.0,0.0,0.0,0.0,2686.38,0,2686.38,1,2686.38,0.0,1,7,0,0.0,1.0,1,1,2,0,0,0,0.0,1,1,0,0.2,0,1,0,0,0,1,0
6,30704.7,C774320733,M1888859784,171.0,0.0,0.0,0.0,0.0,178.51569767441862,0,30533.7,1,30704.7,0.0,1,6,0,0.0,1.0,1,1,3,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
6,391209.48,C774676004,C1838584624,9811682.88,10200000.0,8245234.16,7852593.45,0.0,0.0398717982340866,0,779526.5999999992,1,391209.48,0.0,0,6,0,0.0,1.0,10,0,3,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,0,0
6,113782.9,C77538886,C1880332929,0.0,0.0,7738926.52,11400000.0,0.0,113782.9,0,113782.9,1,113782.9,0.0,0,6,0,0.0,1.0,14,0,1,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,0,1
7,27494.69,C776058458,C1348937989,159069.0,131574.31,0.0,27494.69,0.0,0.17284648268058087,0,3.637978807091713e-12,1,27494.69,0.0,1,7,0,0.0,1.0,1,1,2,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,0,1
7,5146.88,C776102610,M1416407514,39438.0,34291.12,0.0,0.0,0.0,0.13050229468292807,0,2.7284841053187847e-12,1,5146.88,0.0,1,7,0,0.0,1.0,1,1,5,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
3,439543.98,C776178157,C932583850,166923.73,606467.71,4349631.34,3512606.05,0.0,2.6331867063675944,0,879087.96,1,439543.98,0.0,0,3,1,0.0,1.0,36,0,4,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,0,0
2,7656.3,C776192909,M1688151539,20116.0,12459.7,0.0,0.0,0.0,0.38058855694189,0,9.094947017729282e-13,1,7656.3,0.0,1,2,1,0.0,1.0,1,1,7,1,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
6,184917.64,C776260404,C1538745405,0.0,0.0,229142.92,546224.26,0.0,184917.64,0,184917.64,1,184917.64,0.0,0,6,0,0.0,1.0,22,0,1,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,0,1
6,55503.1,C776506949,C1590550415,996525.78,1052028.88,17800000.0,18700000.0,0.0,0.05569654635874412,0,111006.19999999987,1,55503.1,0.0,0,6,0,0.0,1.0,51,0,5,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,0,0
7,44833.06,C777255296,C553790651,6472776.43,6517609.49,65975.94,32266.57,0.0,0.006926402226068817,0,89666.12000000052,1,44833.06,0.0,1,7,0,0.0,1.0,5,0,4,0,0,0,0.0,1,1,0,0.5,0,1,0,0,0,0,0
7,13866.78,C777295125,M741658148,0.0,0.0,0.0,0.0,0.0,13866.78,0,13866.78,1,13866.78,0.0,1,7,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,1,0
6,10565.0,C777407608,C1790657739,10565.0,0.0,0.0,0.0,1.0,0.9999053568048457,0,0.0,1,10565.0,0.0,1,6,0,0.0,1.0,2,1,1,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,0,1
6,6147.58,C77780590,M81788921,0.0,0.0,0.0,0.0,0.0,6147.58,0,6147.58,1,6147.58,0.0,1,6,0,0.0,1.0,1,1,6,0,0,0,0.0,1,1,0,0.3333333333333333,0,1,0,0,0,1,0
3,28444.78,C777940932,C621014131,5856134.02,5884578.8,84595.53,0.0,0.0,0.004857261641484489,0,56889.56000000026,1,28444.78,0.0,1,3,1,0.0,1.0,9,0,2,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,0,0
2,74226.4,C778234583,C726762476,11558.0,0.0,0.0,74226.4,0.0,6.421524353317761,0,62668.399999999994,1,74226.4,0.0,1,2,1,0.0,1.0,4,1,7,1,0,0,0.0,1,1,0,0.5,0,1,0,1,0,0,0
2,203330.05,C778330045,C2118255842,162442.0,0.0,113152.38,379539.92,0.0,1.2517009043172065,0,40888.04999999999,1,203330.05,0.0,0,2,1,0.0,1.0,15,0,2,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,0,1
1,135357.16,C778337881,C1816757085,0.0,0.0,11300000.0,10700000.0,0.0,135357.16,0,135357.16,1,135357.16,0.0,0,1,1,0.0,1.0,40,0,1,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,1,0,0,0
2,252555.37,C778484786,C11003494,7102337.86,7354893.23,10500000.0,10200000.0,0.0,0.035559464984468506,0,505110.7400000001,1,252555.37,0.0,0,2,1,0.0,1.0,30,0,2,0,0,0,0.0,1,1,0,0.3157894736842105,0,1,0,0,0,0,0
7,178055.24,C778616125,C1778300121,0.0,0.0,182825.68,360880.92,0.0,178055.24,0,178055.24,1,178055.24,0.0,1,7,0,0.0,1.0,3,1,1,0,0,0,0.0,1,1,0,0.5714285714285714,0,1,0,1,0,0,0
6,1796.01,C778778524,M1585347198,3176.0,1379.99,0.0,0.0,0.0,0.5653163361661945,0,0.0,1,1796.01,0.0,1,6,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
1,427823.47,C778806426,C2083562754,0.0,0.0,777546.17,1186556.81,0.0,427823.47,0,427823.47,1,427823.47,0.0,0,1,1,0.0,1.0,41,0,4,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,1,0,0,0
4,423.65,C778925754,M581359452,196.0,0.0,0.0,0.0,0.0,2.150507614213198,0,227.64999999999998,1,423.65,0.0,1,4,1,0.0,1.0,1,1,4,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,1,0
6,17949.84,C779034440,M1591250481,61750.0,43800.16,0.0,0.0,0.0,0.2906809606322165,0,3.637978807091713e-12,1,17949.84,0.0,1,6,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
1,13373.96,C779598031,M743219449,608923.29,595549.33,0.0,0.0,0.0,0.021963255891795676,0,8.003553375601768e-11,1,13373.96,0.0,1,1,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,1,0
7,165449.12,C779932859,C400720732,6142283.26,6307732.38,210843.79,45394.67,0.0,0.02693608973414721,0,330898.2400000001,1,165449.12,0.0,1,7,0,0.0,1.0,4,1,1,0,0,0,0.0,1,1,0,0.5,0,1,0,0,0,0,0
1,6159.35,C780172372,M1825662118,92732.0,86572.65,0.0,0.0,0.0,0.06642026031725491,0,5.4569682106375694e-12,1,6159.35,0.0,1,1,1,0.0,1.0,1,1,6,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
7,3263.66,C780427036,M513474126,155.0,0.0,0.0,0.0,0.0,20.920897435897434,0,3108.66,1,3263.66,0.0,1,7,0,0.0,1.0,1,1,3,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,1,0
2,2292.68,C780570776,M935552520,20932.0,18639.32,0.0,0.0,0.0,0.10952467395977643,0,4.547473508864641e-13,1,2292.68,0.0,1,2,1,0.0,1.0,1,1,2,0,0,0,0.0,1,1,0,0.1,0,1,0,0,0,1,0
6,435.66,C780764854,M1462028250,29910.0,29474.34,0.0,0.0,0.0,0.014565210123365986,0,1.7053025658242404e-13,1,435.66,0.0,1,6,0,0.0,1.0,1,1,4,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
2,29488.46,C780802740,C306206744,553479.18,582967.64,3554299.27,3541578.38,0.0,0.0532782583108938,0,58976.91999999996,1,29488.46,0.0,0,2,1,0.0,1.0,30,0,2,0,0,0,0.0,1,1,0,0.5,0,1,0,0,0,0,0
7,11771.68,C78081168,M1780694323,100273.0,88501.32,0.0,0.0,0.0,0.11739513732373298,0,7.275957614183426e-12,1,11771.68,0.0,1,7,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,1,0
1,43023.82,C780843029,C660143728,0.0,0.0,56750.45,42450.71,0.0,43023.82,0,43023.82,1,43023.82,0.0,0,1,1,0.0,1.0,11,0,4,0,0,0,0.0,1,1,0,0.5,0,1,0,0,0,0,1
1,11648.5,C781091365,C985934102,0.0,0.0,260976.0,971418.91,0.0,11648.5,0,11648.5,1,11648.5,0.0,0,1,1,0.0,1.0,62,0,1,0,0,0,0.0,1,1,0,0.4,0,1,0,1,0,0,0
5,914.59,C78109530,M1454795302,311960.0,311045.41,0.0,0.0,0.0,0.002931744673212357,0,2.5579538487363607e-11,1,914.59,0.0,1,5,1,0.0,1.0,1,1,9,1,0,0,0.0,1,1,0,0.5,0,1,0,0,0,1,0
7,1675530.06,C781103026,C2083562754,0.0,0.0,4901809.61,6385836.94,0.0,1675530.06,0,1675530.06,1,1675530.06,0.0,0,7,0,0.0,1.0,41,0,1,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,0,1
7,515.09,C781449501,M445226957,2920.4,2405.31,0.0,0.0,0.0,0.176316149791196,0,1.1368683772161603e-13,1,515.09,0.0,1,7,0,0.0,1.0,1,1,5,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,1,0
7,397407.29,C782193817,C1554565380,0.0,0.0,935777.38,4625599.45,0.0,397407.29,0,397407.29,1,397407.29,0.0,1,7,0,0.0,1.0,7,0,3,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,1,0,0,0
1,94740.26,C78265654,C1671179293,328680.29,233940.02,129814.74,58319.72,0.0,0.28824354437698596,0,0.00999999999476131,1,94740.26,0.0,1,1,1,0.0,1.0,8,0,9,1,0,0,0.0,1,1,0,0.3,0,1,0,1,0,0,0
1,5674.62,C783141366,M688113407,1186556.81,1180882.19,0.0,0.0,0.0,0.004782421852669782,0,1.1186784831807017e-10,1,5674.62,0.0,1,1,1,0.0,1.0,1,1,5,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,1,0
2,14349.18,C783172425,M243596165,0.0,0.0,0.0,0.0,0.0,14349.18,0,14349.18,1,14349.18,0.0,1,2,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,1,0
7,8333.67,C783323948,M136544977,55835.25,47501.58,0.0,0.0,0.0,0.1492519644496183,0,1.8189894035458565e-12,1,8333.67,0.0,1,7,0,0.0,1.0,1,1,8,1,0,0,0.0,1,1,0,0.1,0,1,0,0,0,1,0
6,145697.63,C783488821,C11003494,6314994.42,6460692.05,11900000.0,15000000.0,0.0,0.023071692109002354,0,291395.2599999999,1,145697.63,0.0,0,6,0,0.0,1.0,30,0,1,0,0,0,0.0,1,1,0,0.3157894736842105,0,1,0,0,0,0,0
6,26775.37,C783759938,C323287038,6600948.54,6627723.92,30356.0,2405.31,0.0,0.004056290665115431,0,53550.74999999988,1,26775.37,0.0,1,6,0,0.0,1.0,1,1,2,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,0,0
1,3154.47,C783785150,M749098095,13720.25,10565.78,0.0,0.0,0.0,0.22989669308554248,0,4.547473508864641e-13,1,3154.47,0.0,1,1,1,0.0,1.0,1,1,3,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,1,0
7,1062.06,C784165389,M1900903547,103256.0,102193.94,0.0,0.0,0.0,0.01028559807083297,0,2.2737367544323206e-12,1,1062.06,0.0,1,7,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.09523809523809523,0,1,0,0,0,1,0
1,18536.86,C784556863,C193625667,4031649.33,4050186.19,303464.0,0.0,0.0,0.004597834257119218,0,37073.71999999987,1,18536.86,0.0,1,1,1,0.0,1.0,3,1,1,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,0,0
6,182972.5,C784934449,C716083600,1941839.95,2124812.45,1735094.17,1848371.68,0.0,0.09422630622760325,0,365945.00000000023,1,182972.5,0.0,0,6,0,0.0,1.0,31,0,1,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,0,0
3,11128.08,C784961589,M1618230491,502326.0,491197.92,0.0,0.0,0.0,0.022153059660340774,0,1.6370904631912708e-11,1,11128.08,0.0,1,3,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,1,0
1,36349.35,C785306763,M1204088028,1056.3,0.0,0.0,0.0,0.0,34.37940981745957,0,35293.049999999996,1,36349.35,0.0,1,1,1,0.0,1.0,1,1,3,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
1,5184.9,C785625589,M1667534569,283509.0,278324.1,0.0,0.0,0.0,0.01828824380092413,0,2.3646862246096134e-11,1,5184.9,0.0,1,1,1,0.0,1.0,1,1,5,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,1,0
6,13437.7,C78580816,C736709391,6362261.28,6375698.98,46820.71,33383.01,0.0,0.0021120946305910543,0,26875.400000000187,1,13437.7,0.0,1,6,0,0.0,1.0,8,0,1,0,0,0,0.0,1,1,0,0.42105263157894735,0,1,0,0,0,0,0
7,5047.01,C786196112,M1827583378,128380.0,123332.99,0.0,0.0,0.0,0.03931274877123562,0,5.4569682106375694e-12,1,5047.01,0.0,1,7,0,0.0,1.0,1,1,5,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
6,805550.98,C78646617,C1286084959,0.0,0.0,2222960.7,3105859.14,0.0,805550.98,0,805550.98,1,805550.98,0.0,0,6,0,0.0,1.0,49,0,8,1,0,0,0.0,1,1,0,0.4,0,1,0,0,0,0,1
4,311864.41,C786722925,C769342184,0.0,0.0,12600000.0,12900000.0,0.0,311864.41,0,311864.41,1,311864.41,0.0,0,4,1,0.0,1.0,21,0,3,0,0,0,0.0,1,1,0,0.3,0,1,0,1,0,0,0
7,5401.29,C786824734,M724611679,76388.05,70986.76,0.0,0.0,0.0,0.07070764723478037,0,8.185452315956354e-12,1,5401.29,0.0,1,7,0,0.0,1.0,1,1,5,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,1,0
7,8594.62,C786877322,M454049792,11398.0,2803.38,0.0,0.0,0.0,0.7539801736994474,0,1.8189894035458565e-12,1,8594.62,0.0,1,7,0,0.0,1.0,1,1,8,1,0,0,0.0,1,1,0,0.2,0,1,0,0,0,1,0
2,722.75,C787156891,M454841229,37790.0,37067.25,0.0,0.0,0.0,0.019124923923685533,0,0.0,1,722.75,0.0,1,2,1,0.0,1.0,1,1,7,1,0,0,0.0,1,1,0,0.3,0,1,0,0,0,1,0
7,18951.06,C787309361,M307536845,39325.84,20374.78,0.0,0.0,0.0,0.48188616222406894,0,3.637978807091713e-12,1,18951.06,0.0,1,7,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,1,0
7,4096.05,C787738572,M1617253954,9751.0,5654.95,0.0,0.0,0.0,0.42002153404429865,0,0.0,1,4096.05,0.0,1,7,0,0.0,1.0,1,1,4,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
7,165562.59,C787865487,C184253187,6870293.97,7035856.55,4764377.79,4598815.2,0.0,0.024098323394111856,0,331125.17000000004,1,165562.59,0.0,1,7,0,0.0,1.0,7,0,1,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,0,0
1,51284.87,C788048067,C248609774,4133681.78,4184966.65,6054544.78,6453430.91,0.0,0.012406580942333462,0,102569.7400000001,1,51284.87,0.0,0,1,1,0.0,1.0,39,0,5,0,0,0,0.0,1,1,0,0.5,0,1,0,0,0,0,0
6,280.58,C788075428,M1376533963,125235.0,124954.42,0.0,0.0,0.0,0.0022404101057204,0,1.7621459846850485e-12,1,280.58,0.0,1,6,0,0.0,1.0,1,1,2,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
1,3524.08,C78816013,M841483227,244744.34,241220.25,0.0,0.0,0.0,0.01439896669738431,0,0.0099999999965803,1,3524.08,0.0,1,1,1,0.0,1.0,1,1,3,0,0,0,0.0,1,1,0,0.10526315789473684,0,1,0,0,0,1,0
1,3608.34,C788592721,M1107779742,84932.0,81323.66,0.0,0.0,0.0,0.04248454664264774,0,3.637978807091713e-12,1,3608.34,0.0,1,1,1,0.0,1.0,1,1,3,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
6,5644.05,C788684446,M46719126,356150.0,350505.95,0.0,0.0,0.0,0.015847351263930186,0,1.1823431123048067e-11,1,5644.05,0.0,1,6,0,0.0,1.0,1,1,5,0,0,0,0.0,1,1,0,0.21052631578947367,0,1,0,0,0,1,0
6,17320.91,C788790720,C1589547066,17320.91,0.0,0.0,0.0,1.0,0.9999422696457839,0,0.0,1,17320.91,0.0,1,6,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,0,1
1,1530.83,C788892554,M1970073944,69814.46,68283.63,0.0,0.0,0.0,0.02192680532363462,0,1.8189894035458565e-12,1,1530.83,0.0,1,1,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
1,8948.03,C788905599,M1678709153,11137.0,2188.97,0.0,0.0,0.0,0.8033785239719878,0,0.0,1,8948.03,0.0,1,1,1,0.0,1.0,1,1,8,1,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,1,0
7,10146.8,C789112531,M1740766363,0.0,0.0,0.0,0.0,0.0,10146.8,0,10146.8,1,10146.8,0.0,1,7,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
7,9518.45,C789273977,M504913926,34438.0,24919.55,0.0,0.0,0.0,0.2763857835593368,0,0.0,1,9518.45,0.0,1,7,0,0.0,1.0,1,1,9,1,0,0,0.0,1,1,0,0.2,0,1,0,0,0,1,0
4,278349.51,C789367604,C392292416,0.0,0.0,4051860.11,4397452.99,0.0,278349.51,0,278349.51,1,278349.51,0.0,0,4,1,0.0,1.0,31,0,2,0,0,0,0.0,1,1,0,0.3,0,1,0,1,0,0,0
7,178823.75,C789925275,C1825992554,1555691.06,1734514.81,493375.59,314551.85,0.0,0.11494803798124417,0,357647.5,1,178823.75,0.0,1,7,0,0.0,1.0,6,0,1,0,0,0,0.0,1,1,0,0.6666666666666666,0,1,0,0,0,0,0
1,12256.66,C789982400,M1576277927,20800.0,8543.34,0.0,0.0,0.0,0.5892341714340656,0,0.0,1,12256.66,0.0,1,1,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
6,4518.64,C789998945,C1246439562,4219686.15,4224204.79,10034.0,0.0,0.0,0.0010708471598421699,0,9037.279999999664,1,4518.64,0.0,1,6,0,0.0,1.0,1,1,4,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,0,0
7,397080.05,C790020639,C16344660,0.0,0.0,471921.87,0.0,0.0,397080.05,0,397080.05,1,397080.05,0.0,1,7,0,0.0,1.0,4,1,3,0,0,0,0.0,1,1,0,0.3157894736842105,0,1,0,0,0,0,1
7,20001.6,C790333296,M1962762160,0.0,0.0,0.0,0.0,0.0,20001.6,0,20001.6,1,20001.6,0.0,1,7,0,0.0,1.0,1,1,2,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
5,494.64,C790598933,M1552595422,2255.9,1761.25,0.0,0.0,0.0,0.2191678851521999,0,0.010000000000104592,1,494.64,0.0,1,5,1,0.0,1.0,1,1,4,0,0,0,0.0,1,1,0,0.19047619047619047,0,1,0,0,0,1,0
2,3562.21,C790851040,M1320826684,2170.0,0.0,0.0,0.0,0.0,1.6408152924919392,0,1392.21,1,3562.21,0.0,1,2,1,0.0,1.0,1,1,3,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
2,2876.88,C79092014,M864657274,109.0,0.0,0.0,0.0,0.0,26.153454545454547,0,2767.88,1,2876.88,0.0,1,2,1,0.0,1.0,1,1,2,0,0,0,0.0,1,1,0,0.3157894736842105,0,1,0,0,0,1,0
2,6614.92,C79094208,M1444635117,10418.0,3803.08,0.0,0.0,0.0,0.6348901046165659,0,0.0,1,6614.92,0.0,1,2,1,0.0,1.0,1,1,6,0,0,0,0.0,1,1,0,0.1,0,1,0,0,0,1,0
6,204371.41,C791028852,C1916720513,0.0,204371.41,6964920.17,6760548.76,0.0,204371.41,0,408742.82,1,204371.41,0.0,0,6,0,0.0,1.0,27,0,2,0,0,0,0.0,1,1,0,0.47619047619047616,0,1,0,0,0,0,0
7,133544.47,C79120973,C662736689,0.0,0.0,5536334.27,5677417.44,0.0,133544.47,0,133544.47,1,133544.47,0.0,0,7,0,0.0,1.0,26,0,1,0,0,0,0.0,1,1,0,0.42105263157894735,0,1,0,0,0,0,1
2,10805.83,C79121205,M240000757,311117.0,300311.17,0.0,0.0,0.0,0.03473225592861872,0,1.6370904631912708e-11,1,10805.83,0.0,1,2,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.21052631578947367,0,1,0,0,0,1,0
7,12887.33,C791302244,M1135030031,60574.0,47686.67,0.0,0.0,0.0,0.21274997936442427,0,1.8189894035458565e-12,1,12887.33,0.0,1,7,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
1,429.42,C791408866,C1793436274,46064.0,45634.58,31281.0,14566.06,0.0,0.009322044936502768,0,1.7621459846850485e-12,1,429.42,0.0,1,1,1,0.0,1.0,2,1,4,0,0,0,0.0,1,1,0,0.47619047619047616,0,1,0,0,1,0,0
2,101226.51,C791412502,C1538745405,25259.53,0.0,236893.95,469207.53,0.0,4.0072995301365415,0,75966.98,1,101226.51,0.0,0,2,1,0.0,1.0,22,0,1,0,0,0,0.0,1,1,0,0.47619047619047616,0,1,0,1,0,0,0
4,494.11,C791563230,M1646410010,10100.0,9605.89,0.0,0.0,0.0,0.04891693891693892,0,5.684341886080801e-13,1,494.11,0.0,1,4,1,0.0,1.0,1,1,4,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
1,2340.34,C79161706,M1685407532,0.0,0.0,0.0,0.0,0.0,2340.34,0,2340.34,1,2340.34,0.0,1,1,1,0.0,1.0,1,1,2,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,1,0
7,332.23,C791707596,C1688019098,259361.63,259029.4,2809.72,3141.94,0.0,0.0012809478373966212,0,1.0459189070388675e-11,1,332.23,0.0,0,7,0,0.0,1.0,12,0,3,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,1,0,0
7,276651.07,C792028608,C667346055,1797309.34,2073960.4,10600000.0,10200000.0,0.0,0.15392504223839273,0,553302.1299999999,1,276651.07,0.0,0,7,0,0.0,1.0,28,0,2,0,0,0,0.0,1,1,0,0.4,0,1,0,0,0,0,0
2,3718.7,C792195577,C1041638599,20793.0,17074.3,13785.78,17504.47,0.0,0.17883524093488506,0,9.094947017729282e-13,1,3718.7,0.0,1,2,1,0.0,1.0,3,1,3,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,1,0,0
1,19772.53,C792488644,C2094777811,0.0,0.0,44486.99,64259.52,0.0,19772.53,0,19772.53,1,19772.53,0.0,1,1,1,0.0,1.0,6,0,1,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,0,1
7,286381.33,C792739082,C1234776885,0.0,0.0,4003989.23,4441465.94,0.0,286381.33,0,286381.33,1,286381.33,0.0,0,7,0,0.0,1.0,33,0,2,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,1,0,0,0
7,1376.57,C792758624,M353825943,54767.0,53390.43,0.0,0.0,0.0,0.025134567630733275,0,2.2737367544323206e-13,1,1376.57,0.0,1,7,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2,0,1,0,0,0,1,0
3,88793.94,C79283217,C709091500,0.0,0.0,125226.99,265635.7,0.0,88793.94,0,88793.94,1,88793.94,0.0,1,3,1,0.0,1.0,4,1,8,1,0,0,0.0,1,1,0,0.42105263157894735,0,1,0,1,0,0,0
1,10265.17,C792855998,M1424108509,6295972.18,6285707.02,0.0,0.0,0.0,0.0016304342008013446,0,0.009999999851061148,1,10265.17,0.0,1,1,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,1,0
1,1393.46,C79290250,C1076835071,100068.0,98674.54,26446.0,318637.36,0.0,0.013924991755688575,0,6.366462912410498e-12,1,1393.46,0.0,0,1,1,0.0,1.0,12,0,1,0,0,0,0.0,1,1,0,0.4,0,1,0,0,1,0,0
7,12745.74,C793164837,C1790657739,32636.0,45381.74,0.0,0.0,0.0,0.39053037963048076,0,25491.479999999996,1,12745.74,0.0,1,7,0,0.0,1.0,2,1,1,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,0,0
1,344464.4,C793293778,C766572210,0.0,0.0,1133312.56,0.0,0.0,344464.4,0,344464.4,1,344464.4,0.0,1,1,1,0.0,1.0,10,0,3,0,0,0,0.0,1,1,0,0.3,0,1,0,1,0,0,0
1,301680.88,C793319856,C665576141,0.0,0.0,6188279.79,5515763.34,0.0,301680.88,0,301680.88,1,301680.88,0.0,0,1,1,0.0,1.0,37,0,3,0,0,0,0.0,1,1,0,0.3,0,1,0,1,0,0,0
2,925.63,C793521364,M2007004340,24627.45,23701.82,0.0,0.0,0.0,0.037583769989585215,0,1.0231815394945443e-12,1,925.63,0.0,1,2,1,0.0,1.0,1,1,9,1,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
4,1379.78,C79362455,M86509192,58528.0,57148.22,0.0,0.0,0.0,0.02357429650258846,0,1.1368683772161603e-12,1,1379.78,0.0,1,4,1,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2222222222222222,0,1,0,0,0,1,0
7,4133.41,C793882880,M1699593080,10849.0,6715.59,0.0,0.0,0.0,0.38095944700460826,0,0.0,1,4133.41,0.0,1,7,0,0.0,1.0,1,1,4,0,0,0,0.0,1,1,0,0.38095238095238093,0,1,0,0,0,1,0
7,32605.51,C794042208,M499911608,424777.08,392171.58,0.0,0.0,0.0,0.07675892786181433,0,0.00999999999839929,1,32605.51,0.0,1,7,0,0.0,1.0,1,1,3,0,0,0,0.0,1,1,0,0.3,0,1,0,0,0,1,0
7,10521.67,C794413935,M1623964247,31266.85,20745.18,0.0,0.0,0.0,0.33650123049714004,0,1.8189894035458565e-12,1,10521.67,0.0,1,7,0,0.0,1.0,1,1,1,0,0,0,0.0,1,1,0,0.2857142857142857,0,1,0,0,0,1,0
