step,type,amount,nameOrig,nameDest,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
7,PAYMENT,2674.73,C125173444,M209524543,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,1571.83,C317794116,M476152469,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,1803.28,C877317123,M1357570394,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,3633.39,C1270490884,M1532977612,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,4178.46,C957846640,M1055932985,52289.0,48110.54,0.0,0.0,0.0
7,PAYMENT,4456.99,C610844900,M77173924,19167.0,14710.01,0.0,0.0,0.0
7,TRANSFER,400444.34,C27796563,C1933965693,589.0,0.0,0.0,421984.74,0.0
7,PAYMENT,930.18,C1039486933,M1610143599,20493.0,19562.82,0.0,0.0,0.0
7,PAYMENT,218.27,C395068544,M1464230046,85326.0,85107.73,0.0,0.0,0.0
7,PAYMENT,1041.96,C1088034372,M1501618847,70789.0,69747.04,0.0,0.0,0.0
7,TRANSFER,451568.12,C752686443,C1816757085,51178.0,0.0,9150550.49,10200000.0,0.0
7,TRANSFER,104539.76,C1216070398,C634210724,1288.0,0.0,0.0,98172.83,0.0
7,PAYMENT,8061.1,C1476625795,M105451526,12624.0,4562.9,0.0,0.0,0.0
7,PAYMENT,3866.19,C1123757033,M1417768314,4562.9,696.71,0.0,0.0,0.0
7,PAYMENT,2865.64,C275432948,M1592602335,779.0,0.0,0.0,0.0,0.0
7,DEBIT,5418.64,C1163059848,C542220524,3088.0,0.0,45155.0,98719.13,0.0
7,TRANSFER,632361.53,C443006437,C716083600,158925.0,0.0,1848371.68,1995598.25,0.0
7,PAYMENT,10229.88,C1550093880,M1808324797,100351.0,90121.12,0.0,0.0,0.0
7,TRANSFER,469688.29,C962339310,C1615804266,44459.0,0.0,99266.34,522428.46,0.0
7,TRANSFER,591464.21,C510868405,C465499079,383075.0,0.0,5043.0,1657750.89,0.0
7,CASH_IN,105860.8,C1721660173,C267527788,11318.0,117178.8,0.0,0.0,0.0
7,PAYMENT,3535.08,C1262371411,M330652043,5187.0,1651.92,0.0,0.0,0.0
7,PAYMENT,5565.73,C337405659,M26179918,72723.0,67157.27,0.0,0.0,0.0
7,PAYMENT,2513.17,C949657590,M22737007,67157.27,64644.11,0.0,0.0,0.0
7,PAYMENT,24324.01,C1988584481,M205010614,64644.11,40320.09,0.0,0.0,0.0
7,PAYMENT,10620.41,C1613856232,M910041097,40320.09,29699.68,0.0,0.0,0.0
7,PAYMENT,4996.41,C2069232771,M907409625,29699.68,24703.27,0.0,0.0,0.0
7,PAYMENT,20328.6,C1562381774,M442060811,24703.27,4374.67,0.0,0.0,0.0
7,PAYMENT,35279.33,C1312556583,M1475804169,4374.67,0.0,0.0,0.0,0.0
7,PAYMENT,3169.16,C182834500,M1525421339,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,8358.83,C1959734623,M347701627,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,2320.65,C810695005,M170698369,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,5733.09,C126142286,M1609448604,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,14441.29,C2119663341,M295749384,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,2518.63,C817880261,M513477778,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,13517.94,C1543420346,M1290911050,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,7925.72,C40245733,M1147103911,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,24034.28,C1782724863,M731431696,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,17036.48,C428035767,M641078642,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,27888.72,C1573405835,M807771233,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,3417.61,C869304868,M626754729,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,10558.24,C975724693,M645018917,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,1847.37,C298060389,M1757653560,0.0,0.0,0.0,0.0,0.0
7,TRANSFER,411399.71,C295064445,C440737101,20471.0,0.0,0.0,68216.27,0.0
7,TRANSFER,121362.51,C645564279,C1286084959,121950.0,587.49,3665641.55,7488671.79,0.0
7,CASH_OUT,54395.2,C391915263,C1531333864,587.49,0.0,189573.05,561728.05,0.0
7,CASH_OUT,59416.73,C1648090182,C1398530689,81576.0,22159.27,5734.0,65150.73,0.0
7,PAYMENT,565.49,C1091925703,M858132653,239.0,0.0,0.0,0.0,0.0
7,PAYMENT,2395.77,C1169929192,M2036240117,20170.0,17774.23,0.0,0.0,0.0
7,PAYMENT,6864.68,C328690775,M280475120,98530.0,91665.32,0.0,0.0,0.0
7,PAYMENT,19551.26,C134967549,M95387183,234498.04,214946.78,0.0,0.0,0.0
7,CASH_OUT,197648.26,C770854681,C803116137,214946.78,17298.53,14600000.0,15700000.0,0.0
7,PAYMENT,6779.67,C13068130,M1394111263,38786.0,32006.33,0.0,0.0,0.0
7,PAYMENT,412.18,C767041877,M311245180,10252.0,9839.82,0.0,0.0,0.0
7,PAYMENT,2780.75,C692760632,M962248325,30107.0,27326.25,0.0,0.0,0.0
7,PAYMENT,7466.06,C1434751602,M783882087,32510.0,25043.94,0.0,0.0,0.0
7,PAYMENT,7769.72,C1376696824,M1053596586,3874.0,0.0,0.0,0.0,0.0
7,CASH_IN,37603.83,C1328191747,C651445737,106664.0,144267.83,105917.0,0.0,0.0
7,PAYMENT,9173.09,C693026222,M237502470,918.0,0.0,0.0,0.0,0.0
7,TRANSFER,1242030.96,C1424214946,C1816986148,61454.0,0.0,37019.0,1074318.86,0.0
7,PAYMENT,883.88,C1327145660,M333825340,31447.0,30563.12,0.0,0.0,0.0
7,CASH_OUT,268049.77,C1560534902,C878506901,30563.12,0.0,286162.34,141644.5,0.0
7,CASH_OUT,157442.78,C402104751,C1477979030,0.0,0.0,9231426.19,10800000.0,0.0
7,PAYMENT,1593.64,C224591535,M814945818,3545.0,1951.36,0.0,0.0,0.0
7,CASH_OUT,158333.5,C1940424465,C1191924243,1951.36,0.0,165911.24,174354.81,0.0
7,PAYMENT,10808.4,C1501084178,M1140174868,20839.0,10030.6,0.0,0.0,0.0
7,PAYMENT,3439.96,C1803439542,M1549393863,10030.6,6590.64,0.0,0.0,0.0
7,PAYMENT,2322.82,C1089291892,M787889005,6590.64,4267.83,0.0,0.0,0.0
7,PAYMENT,6585.38,C930922744,M633964087,4267.83,0.0,0.0,0.0,0.0
7,PAYMENT,23513.69,C264092188,M277861845,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,4095.71,C1092992060,M682914321,1853.0,0.0,0.0,0.0,0.0
7,PAYMENT,15006.45,C1253785665,M611587518,8239.0,0.0,0.0,0.0,0.0
7,TRANSFER,129859.44,C1222416720,C1284149862,10659.0,0.0,185118.0,14230.4,0.0
7,PAYMENT,2570.96,C1131634336,M1398450119,198381.0,195810.04,0.0,0.0,0.0
7,DEBIT,4163.28,C1468498423,C2046578329,276649.0,272485.72,4583.0,19340.53,0.0
7,CASH_IN,314929.23,C2076021838,C1531812826,5007.0,319936.23,14945.52,0.0,0.0
7,PAYMENT,23492.26,C585257927,M612412611,319936.23,296443.96,0.0,0.0,0.0
7,TRANSFER,599342.88,C1340283293,C2117043942,51763.0,0.0,59566.12,148900.44,0.0
7,PAYMENT,4607.26,C1491860427,M1755838330,48639.0,44031.74,0.0,0.0,0.0
7,PAYMENT,15973.19,C1231075353,M513310553,39517.0,23543.81,0.0,0.0,0.0
7,TRANSFER,9738.48,C422243042,C800523009,38712.0,28973.52,48167.0,41376.39,0.0
7,PAYMENT,8500.77,C1323418266,M42801967,10846.0,2345.23,0.0,0.0,0.0
7,PAYMENT,309.78,C1597169296,M293687918,2345.23,2035.45,0.0,0.0,0.0
7,PAYMENT,13239.13,C1362405334,M998935228,29481.0,16241.87,0.0,0.0,0.0
7,PAYMENT,1557.36,C1921324291,M1762409247,11300.0,9742.64,0.0,0.0,0.0
7,PAYMENT,9801.45,C494021631,M1925356935,49758.0,39956.55,0.0,0.0,0.0
7,PAYMENT,3984.14,C674608081,M552186123,59401.71,55417.56,0.0,0.0,0.0
7,PAYMENT,2410.67,C742939450,M1241568657,55417.56,53006.9,0.0,0.0,0.0
7,PAYMENT,5078.24,C1336822843,M572706092,41733.0,36654.76,0.0,0.0,0.0
7,PAYMENT,17126.04,C1289602009,M4008846,8476.0,0.0,0.0,0.0,0.0
7,CASH_OUT,141917.76,C1037000742,C667346055,0.0,0.0,10400000.0,10200000.0,0.0
7,PAYMENT,6624.39,C154177822,M735140074,10487.0,3862.61,0.0,0.0,0.0
7,PAYMENT,1194.51,C1121544005,M80867688,20230.0,19035.49,0.0,0.0,0.0
7,TRANSFER,118404.75,C165951629,C1382394077,70815.0,0.0,28212.0,0.0,0.0
7,CASH_IN,10781.11,C676538195,C1825992554,5591.0,16372.11,0.0,314551.85,0.0
7,CASH_OUT,217460.33,C557424211,C803116137,16372.11,0.0,14800000.0,15700000.0,0.0
7,PAYMENT,9773.88,C711487917,M39846973,111980.0,102206.12,0.0,0.0,0.0
7,PAYMENT,7826.37,C859361949,M1579030959,102206.12,94379.74,0.0,0.0,0.0
7,CASH_IN,173696.06,C932380376,C1198167820,29738.0,203434.06,150194.0,0.0,0.0
7,PAYMENT,15258.14,C902907387,M1082705382,1986.0,0.0,0.0,0.0,0.0
7,PAYMENT,6356.01,C1853194041,M1311844369,10787.0,4430.99,0.0,0.0,0.0
7,PAYMENT,480.03,C1911571121,M2001804956,9375.0,8894.97,0.0,0.0,0.0
7,CASH_OUT,141289.74,C840444920,C453211571,8894.97,0.0,5388625.07,5214288.59,0.0
7,PAYMENT,10200.43,C1974397962,M112774596,20141.0,9940.57,0.0,0.0,0.0
7,PAYMENT,9802.73,C2044888689,M181806430,211764.0,201961.27,0.0,0.0,0.0
7,PAYMENT,9383.43,C135943858,M1217162392,1177.0,0.0,0.0,0.0,0.0
7,PAYMENT,5123.99,C623950582,M511154139,16936.0,11812.01,0.0,0.0,0.0
7,PAYMENT,5422.72,C1141042529,M1874960853,11812.01,6389.29,0.0,0.0,0.0
7,PAYMENT,34866.59,C1334198737,M1835916981,6389.29,0.0,0.0,0.0,0.0
7,PAYMENT,3679.63,C1045909404,M1559928458,272.0,0.0,0.0,0.0,0.0
7,CASH_OUT,259743.76,C563069965,C183354406,0.0,0.0,2844370.72,4861702.48,0.0
7,PAYMENT,12835.96,C580136703,M649838238,28597.0,15761.04,0.0,0.0,0.0
7,PAYMENT,1062.06,C784165389,M1900903547,103256.0,102193.94,0.0,0.0,0.0
7,CASH_IN,182452.71,C1923962747,C1495761010,102193.94,284646.65,482194.95,1193550.39,0.0
7,CASH_IN,172588.84,C161040638,C1789550256,284646.65,457235.5,4074392.42,5020386.7,0.0
7,CASH_IN,212127.94,C1278326466,C403147759,457235.5,669363.43,425769.98,55290.48,0.0
7,CASH_IN,267716.65,C1443210651,C296121376,669363.43,937080.09,1045666.95,371.65,0.0
7,CASH_IN,140852.52,C1317746351,C1334973394,937080.09,1077932.61,834177.13,982743.75,0.0
7,CASH_IN,23966.48,C219564344,C793315160,1077932.61,1101899.09,64836.97,40870.49,0.0
7,CASH_IN,137985.07,C1288731134,C2011996123,1101899.09,1239884.16,418044.43,1906158.59,0.0
7,CASH_IN,207762.47,C931280002,C769342184,1239884.16,1447646.63,12600000.0,12500000.0,0.0
7,CASH_IN,101075.48,C539710099,C421163163,1447646.63,1548722.12,138188.44,37112.96,0.0
7,CASH_IN,282150.32,C525041703,C728526866,1548722.12,1830872.44,4923997.0,5251235.25,0.0
7,CASH_IN,245256.44,C1343952313,C560041895,1830872.44,2076128.88,285534.83,40278.39,0.0
7,CASH_IN,26884.31,C1989877020,C1897050650,2076128.88,2103013.19,139962.0,113077.69,0.0
7,CASH_IN,33051.37,C207517334,C1529639302,2103013.19,2136064.56,159822.6,8208.1,0.0
7,CASH_IN,64525.15,C1331139970,C1446521801,2136064.56,2200589.71,6194370.23,6129845.09,0.0
7,CASH_IN,185113.63,C1198122764,C248609774,2200589.71,2385703.34,6739716.03,6779118.04,0.0
7,CASH_IN,39244.81,C1765040384,C343534938,2385703.34,2424948.15,209184.81,367724.8,0.0
7,CASH_IN,250578.65,C379666550,C1730752455,2424948.15,2675526.8,996391.0,1699431.84,0.0
7,CASH_IN,374031.59,C1697201317,C1816757085,2675526.8,3049558.38,9602118.61,10200000.0,0.0
7,PAYMENT,4435.37,C1836115595,M663139908,6052.0,1616.63,0.0,0.0,0.0
7,PAYMENT,10903.02,C993587250,M400048100,5626.0,0.0,0.0,0.0,0.0
7,PAYMENT,6291.23,C2104940330,M1875933782,10445.0,4153.77,0.0,0.0,0.0
7,PAYMENT,2206.56,C320192254,M1164219495,20857.0,18650.44,0.0,0.0,0.0
7,PAYMENT,5370.06,C241222758,M1645088054,15380.0,10009.94,0.0,0.0,0.0
7,PAYMENT,3136.92,C1557310919,M1039453590,19990.0,16853.08,0.0,0.0,0.0
7,DEBIT,499.86,C901737914,C448070390,47547.0,47047.14,277478.0,277977.86,0.0
7,PAYMENT,7706.46,C667591046,M1858051117,47047.14,39340.68,0.0,0.0,0.0
7,PAYMENT,4411.68,C1966896145,M1000347057,195660.0,191248.32,0.0,0.0,0.0
7,PAYMENT,7939.48,C1234453970,M1532556857,10744.0,2804.52,0.0,0.0,0.0
7,PAYMENT,7548.35,C1297259967,M1986270265,30419.0,22870.65,0.0,0.0,0.0
7,PAYMENT,967.31,C498427378,M29401411,30387.0,29419.69,0.0,0.0,0.0
7,TRANSFER,10594.26,C1478917025,C2046578329,14660.0,4065.74,8746.28,19340.53,0.0
7,PAYMENT,5368.23,C238381376,M949557121,98643.0,93274.77,0.0,0.0,0.0
7,PAYMENT,7533.07,C1012364136,M1472719920,21880.0,14346.93,0.0,0.0,0.0
7,PAYMENT,651.54,C1922949345,M46711852,92281.0,91629.46,0.0,0.0,0.0
7,PAYMENT,5585.31,C84093742,M1833824722,91629.46,86044.14,0.0,0.0,0.0
7,PAYMENT,3397.33,C1892322930,M887606755,85916.0,82518.67,0.0,0.0,0.0
7,PAYMENT,276.04,C673307146,M719355325,14607.0,14330.96,0.0,0.0,0.0
7,TRANSFER,363063.88,C243130253,C991505714,14330.96,0.0,2859722.47,5352935.74,0.0
7,PAYMENT,2605.08,C75465588,M581494907,10313.0,7707.92,0.0,0.0,0.0
7,PAYMENT,4908.85,C193750022,M1810711373,7707.92,2799.07,0.0,0.0,0.0
7,PAYMENT,15969.13,C334563687,M1996476498,420059.0,404089.87,0.0,0.0,0.0
7,CASH_OUT,38323.66,C515585759,C2081595126,13746.0,0.0,73147.6,111471.26,0.0
7,PAYMENT,10476.7,C525199726,M74211793,0.0,0.0,0.0,0.0,0.0
7,CASH_OUT,61922.54,C202984526,C1060041730,103119.0,41196.46,165927.35,916266.8,0.0
7,PAYMENT,4603.71,C1272159964,M1000671313,62522.0,57918.29,0.0,0.0,0.0
7,PAYMENT,6163.43,C1545634845,M438163691,3850.0,0.0,0.0,0.0,0.0
7,PAYMENT,6951.07,C1307545610,M1578892902,104432.0,97480.93,0.0,0.0,0.0
7,PAYMENT,4630.4,C113482196,M1919800167,122.0,0.0,0.0,0.0,0.0
7,CASH_OUT,47779.84,C1127441120,C1183266411,0.0,0.0,104078.0,151857.84,0.0
7,CASH_IN,197390.5,C1113218094,C150309335,64949.0,262339.5,21521.0,0.0,0.0
7,PAYMENT,4355.69,C1489854600,M1151821341,20143.0,15787.31,0.0,0.0,0.0
7,PAYMENT,3643.48,C484124683,M217103506,40570.0,36926.52,0.0,0.0,0.0
7,CASH_OUT,209202.05,C1066026148,C1313534832,312873.0,103670.95,1390.2,1005781.48,0.0
7,PAYMENT,483.98,C1080187590,M87865777,36953.0,36469.02,0.0,0.0,0.0
7,PAYMENT,3214.67,C203526568,M1642286060,46181.0,42966.33,0.0,0.0,0.0
7,PAYMENT,11611.66,C856000892,M1402232732,42966.33,31354.67,0.0,0.0,0.0
7,PAYMENT,15116.37,C1404582039,M687842599,31354.67,16238.3,0.0,0.0,0.0
7,PAYMENT,2878.68,C925800237,M1178027755,240.0,0.0,0.0,0.0,0.0
7,PAYMENT,6849.71,C1423553082,M22733595,50432.0,43582.29,0.0,0.0,0.0
7,TRANSFER,668885.18,C1116642274,C2011996123,28308.0,0.0,280059.36,1906158.59,0.0
7,CASH_OUT,105124.6,C1047698758,C1251686742,0.0,0.0,113612.92,347091.08,0.0
7,PAYMENT,15036.18,C656650448,M1899482388,166598.0,151561.82,0.0,0.0,0.0
7,PAYMENT,5070.28,C1204820315,M1843541066,312342.0,307271.72,0.0,0.0,0.0
7,PAYMENT,6821.43,C1467853846,M418223232,11252.0,4430.57,0.0,0.0,0.0
7,PAYMENT,2928.73,C1605393415,M596403167,5065.0,2136.27,0.0,0.0,0.0
7,TRANSFER,328175.59,C422278820,C769342184,45378.0,0.0,12400000.0,12500000.0,0.0
7,PAYMENT,3946.88,C1838590101,M815497540,89504.0,85557.12,0.0,0.0,0.0
7,PAYMENT,2910.53,C1892261395,M840259832,51256.0,48345.47,0.0,0.0,0.0
7,PAYMENT,12650.89,C1788841007,M107131289,48345.47,35694.58,0.0,0.0,0.0
7,PAYMENT,2519.4,C979865152,M573424492,35694.58,33175.17,0.0,0.0,0.0
7,PAYMENT,14021.39,C876994034,M666389658,125701.0,111679.61,0.0,0.0,0.0
7,PAYMENT,9138.62,C564908963,M1834041945,21564.0,12425.38,0.0,0.0,0.0
7,PAYMENT,8166.04,C2011281484,M316204726,22136.0,13969.96,0.0,0.0,0.0
7,PAYMENT,4796.19,C1838225797,M179690980,20774.0,15977.81,0.0,0.0,0.0
7,PAYMENT,9682.0,C1886136102,M626295499,15977.81,6295.81,0.0,0.0,0.0
7,PAYMENT,3567.99,C1089268437,M1678923217,130873.0,127305.01,0.0,0.0,0.0
7,PAYMENT,15974.63,C1976965986,M1947573705,25746.0,9771.37,0.0,0.0,0.0
7,PAYMENT,1538.51,C1393060828,M625086641,479.0,0.0,0.0,0.0,0.0
7,PAYMENT,8987.61,C1611272816,M942223469,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,35532.03,C686815807,M488480779,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,16034.17,C766814282,M1559191497,1521.0,0.0,0.0,0.0,0.0
7,PAYMENT,13204.3,C193362025,M2070645994,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,21131.52,C1930792245,M1436718473,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,5874.22,C1835002468,M1249126393,21850.0,15975.78,0.0,0.0,0.0
7,PAYMENT,4854.86,C358049703,M1410901593,20379.0,15524.14,0.0,0.0,0.0
7,PAYMENT,5238.34,C1174829684,M757515938,20454.0,15215.66,0.0,0.0,0.0
7,PAYMENT,2337.09,C56813310,M307868325,41378.0,39040.91,0.0,0.0,0.0
7,CASH_IN,135364.07,C1736027968,C2078250226,39040.91,174404.98,205828.0,70463.93,0.0
7,CASH_IN,372848.83,C2096195291,C1838584624,174404.98,547253.81,7854024.68,7852593.45,0.0
7,CASH_IN,66732.14,C1747991213,C968448640,547253.81,613985.95,105758.0,20966.38,0.0
7,CASH_IN,273499.22,C933454228,C146305349,613985.95,887485.18,754472.61,631354.92,0.0
7,CASH_IN,529190.35,C487246735,C1883840933,887485.18,1416675.53,17400000.0,18100000.0,0.0
7,CASH_IN,193934.58,C1790615883,C1587143371,1416675.53,1610610.1,271857.5,77922.92,0.0
7,CASH_IN,186699.23,C62262243,C481402298,1610610.1,1797309.34,2874200.44,3885428.17,0.0
7,CASH_IN,276651.07,C792028608,C667346055,1797309.34,2073960.4,10600000.0,10200000.0,0.0
7,CASH_IN,231126.61,C1688765722,C836514715,2073960.4,2305087.02,718609.35,1289357.76,0.0
7,CASH_IN,249233.37,C1529335869,C1047634424,2305087.02,2554320.39,266037.85,16804.47,0.0
7,CASH_IN,44453.81,C1753035177,C400720732,2554320.39,2598774.2,175269.52,45394.67,0.0
7,CASH_IN,154228.23,C1826767363,C932583850,2598774.2,2753002.43,5824809.68,5670581.45,0.0
7,CASH_IN,225798.64,C1287817936,C1805683209,2753002.43,2978801.08,3049558.38,5876339.66,0.0
7,CASH_IN,194451.87,C696327501,C804836251,2978801.08,3173252.94,345945.73,108483.43,0.0
7,CASH_IN,49431.49,C686850477,C177368500,3173252.94,3222684.43,72112.0,22680.51,0.0
7,CASH_IN,245484.78,C1459367146,C2052185144,3222684.43,3468169.21,462232.0,947554.33,0.0
7,CASH_IN,21954.96,C238069999,C1339257929,3468169.21,3490124.17,245332.21,561712.86,0.0
7,CASH_IN,868684.99,C804955921,C392292416,3490124.17,4358809.16,4193011.8,3267222.75,0.0
7,CASH_IN,29010.6,C61585066,C1206868531,4358809.16,4387819.76,73844.55,69295.43,0.0
7,CASH_IN,14809.24,C872890697,C500058139,4387819.76,4402629.0,100664.0,85854.76,0.0
7,CASH_IN,97806.47,C1065087222,C297785169,4402629.0,4500435.47,124765.28,0.0,0.0
7,PAYMENT,5385.54,C1162021415,M461634243,55858.0,50472.46,0.0,0.0,0.0
7,PAYMENT,14439.4,C352382451,M1973179365,11545.0,0.0,0.0,0.0,0.0
7,CASH_OUT,178514.46,C684948803,C1234059684,51383.0,0.0,0.0,588891.42,0.0
7,PAYMENT,599.0,C738381688,M1048559742,525.0,0.0,0.0,0.0,0.0
7,CASH_IN,131892.09,C703311663,C149474995,30087.0,161979.09,20934.0,0.0,0.0
7,TRANSFER,585116.33,C442627636,C301749835,12047.0,0.0,0.0,115640.96,0.0
7,PAYMENT,2136.5,C547525391,M1621023573,9306.0,7169.5,0.0,0.0,0.0
7,TRANSFER,914938.38,C343446206,C1554565380,9965.0,0.0,20839.0,4625599.45,0.0
7,PAYMENT,3005.72,C20780627,M892589968,31403.0,28397.28,0.0,0.0,0.0
7,CASH_IN,132499.75,C602011152,C1750905143,10269.0,142768.75,135327.21,2827.46,0.0
7,PAYMENT,203.52,C1943829936,M440033814,41522.0,41318.48,0.0,0.0,0.0
7,TRANSFER,547982.86,C832481686,C914293025,437.0,0.0,189527.57,1239108.91,0.0
7,PAYMENT,5610.22,C501455043,M230836018,180899.0,175288.78,0.0,0.0,0.0
7,DEBIT,1839.45,C1151446606,C2100440237,149434.81,147595.36,87251.18,89090.63,0.0
7,PAYMENT,7162.79,C3636565,M26462224,147595.36,140432.57,0.0,0.0,0.0
7,PAYMENT,14060.49,C519562439,M1475213961,140432.57,126372.08,0.0,0.0,0.0
7,TRANSFER,740455.48,C1812723956,C257999182,14827.0,0.0,30496.0,2324423.73,0.0
7,PAYMENT,12880.69,C1934061101,M1387756894,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,8282.81,C1790372915,M1497982409,177501.0,169218.19,0.0,0.0,0.0
7,CASH_OUT,239692.36,C297225931,C1255024717,169218.19,0.0,10500000.0,12900000.0,0.0
7,TRANSFER,77606.35,C2021891118,C2059996587,674.0,0.0,94379.74,322941.28,0.0
7,PAYMENT,7054.83,C621359225,M939294268,336688.0,329633.17,0.0,0.0,0.0
7,TRANSFER,85459.53,C479641374,C1859965144,124736.0,39276.47,0.0,85459.53,0.0
7,DEBIT,4270.25,C2022715982,C1299829127,12571.0,8300.75,88269.77,0.0,0.0
7,PAYMENT,7624.65,C343298013,M1076879089,8300.75,676.11,0.0,0.0,0.0
7,PAYMENT,2375.97,C1776875429,M269724308,676.11,0.0,0.0,0.0,0.0
7,PAYMENT,4270.36,C918357996,M140222364,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,41749.41,C648021229,M728386983,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,1561.11,C1974910273,M558201620,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,14734.61,C132416701,M2115692179,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,12443.21,C1040580772,M873546155,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,3727.23,C393476856,M1056221435,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,10.48,C821664929,M249270028,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,10131.78,C116850709,M492815168,20125.0,9993.22,0.0,0.0,0.0
7,PAYMENT,1713.7,C1631537374,M869140506,9993.22,8279.52,0.0,0.0,0.0
7,TRANSFER,287284.26,C226972126,C798678484,32981.0,0.0,1032242.36,2084795.89,0.0
7,PAYMENT,8170.1,C1847707373,M1975716431,176168.0,167997.9,0.0,0.0,0.0
7,PAYMENT,4702.01,C906904117,M28376203,404.0,0.0,0.0,0.0,0.0
7,PAYMENT,1519.45,C1640383742,M213560315,106483.0,104963.55,0.0,0.0,0.0
7,PAYMENT,3036.06,C1214336947,M1320400528,20867.0,17830.94,0.0,0.0,0.0
7,PAYMENT,4259.68,C486668812,M1153269540,405624.0,401364.32,0.0,0.0,0.0
7,PAYMENT,5435.84,C115584215,M1438092717,22704.0,17268.16,0.0,0.0,0.0
7,PAYMENT,3232.99,C1207229581,M1755303688,51202.0,47969.01,0.0,0.0,0.0
7,PAYMENT,10110.26,C1937855448,M439513824,21889.0,11778.74,0.0,0.0,0.0
7,PAYMENT,16807.66,C2076427679,M1840423520,11778.74,0.0,0.0,0.0,0.0
7,PAYMENT,7670.1,C341062557,M502851205,0.0,0.0,0.0,0.0,0.0
7,PAYMENT,16913.76,C2020751256,M11221844,288.0,0.0,0.0,0.0,0.0
7,PAYMENT,2077.39,C903227399,M1874869494,10927.0,8849.61,0.0,0.0,0.0
7,PAYMENT,12917.05,C115804257,M1607463538,335954.0,323036.95,0.0,0.0,0.0
7,PAYMENT,10752.66,C1532850076,M890560397,37700.0,26947.34,0.0,0.0,0.0
7,PAYMENT,6069.86,C185494862,M737301055,593291.0,587221.14,0.0,0.0,0.0
7,CASH_IN,141256.14,C467921234,C36437323,11523.0,152779.14,18903.97,0.0,0.0
7,PAYMENT,2402.8,C135832852,M1879362884,5020.0,2617.2,0.0,0.0,0.0
7,PAYMENT,2826.25,C1230904017,M1299436497,74338.97,71512.73,0.0,0.0,0.0
7,CASH_OUT,193646.29,C978798,C1262822392,71512.73,0.0,17400000.0,18000000.0,0.0
7,PAYMENT,6314.93,C1454795974,M1862757459,198.0,0.0,0.0,0.0,0.0
7,TRANSFER,1306489.06,C1010419513,C11003494,0.0,0.0,12000000.0,15000000.0,0.0
7,TRANSFER,2576294.8,C1262168655,C1880332929,0.0,0.0,10900000.0,14900000.0,0.0
7,TRANSFER,1675530.06,C781103026,C2083562754,0.0,0.0,4901809.61,6385836.94,0.0
7,TRANSFER,1757588.0,C2050964420,C183354406,0.0,0.0,3104114.48,4861702.48,0.0
7,TRANSFER,12717.38,C147663797,C1674899618,0.0,0.0,6331683.38,10000000.0,0.0
7,TRANSFER,553290.0,C439751089,C248609774,0.0,0.0,6554602.4,6779118.04,0.0
7,TRANSFER,323892.84,C1100926586,C1730752455,0.0,0.0,745812.35,1699431.84,0.0
7,TRANSFER,1632164.9,C1115434134,C1883840933,0.0,0.0,16900000.0,18100000.0,0.0
7,PAYMENT,3814.15,C596453359,M152834486,5087.0,1272.85,0.0,0.0,0.0
7,PAYMENT,11887.32,C1053225969,M503144483,37481.0,25593.68,0.0,0.0,0.0
7,TRANSFER,334334.42,C1468374572,C854671988,2040.0,0.0,41206.0,0.0,0.0
7,PAYMENT,215.05,C1048421579,M934117774,195401.0,195185.95,0.0,0.0,0.0
7,PAYMENT,6382.19,C1093079840,M975733206,154723.0,148340.81,0.0,0.0,0.0
7,TRANSFER,498910.36,C1772106148,C769342184,148340.81,0.0,12800000.0,12500000.0,0.0
7,TRANSFER,1322921.3,C853175535,C1805683209,0.0,0.0,2823759.74,5876339.66,0.0
7,TRANSFER,1168723.46,C1268635527,C991505714,0.0,0.0,3222786.36,5352935.74,0.0
